key,input,outcome
JOAIHMFYBJKALC-SNVBAGLBSA-N,N#CN1CC[C@@H](NC(=O)c2cc(-c3ccccn3)[nH]n2)C1,0.3184818625450134
ZSEBEKGQCODPJX-UHFFFAOYSA-N,CC(Sc1nc2ccccc2s1)C(=O)N1CCOCC1,0.29537954926490784
WVNOOGQICZKEHR-UHFFFAOYSA-N,Cc1cccc(NC(=O)c2cc(-c3cc(Cl)ccc3O)[nH]n2)c1,0.46658414602279663
WNZRCEWKKLZFBQ-UHFFFAOYSA-N,Cc1nc(NCc2ccco2)c2oc3ccccc3c2n1,0.6633663177490234
LFZLNXLFNFFFOP-UHFFFAOYSA-N,COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)Cc1nnc(O)c2ccccc12,0.2883663475513458
LAHHCZHSXZLMBT-UHFFFAOYSA-N,O=S(=O)(c1ccc(Cl)cc1)c1nc(-c2ccco2)oc1N1CCOCC1,0.4154290556907654
GGKNWMLKBDFJRK-UHFFFAOYSA-N,NC(=O)N(O)C1CCc2cccc(Oc3ccccc3)c21,0.33292078971862793
NRFRKRXQLASGDG-UHFFFAOYSA-N,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1NC(=O)COc1ccc(C)cc1,0.42574256658554077
VZVWTEWVLPWRKA-UHFFFAOYSA-N,CCC1(c2ccccc2)N=C(S)N(c2ccc(C)cc2)N1,0.5544554591178894
ZVDOBXMNWGTMPK-UHFFFAOYSA-N,CCN(CC)C(=O)C1CCN(S(=O)(=O)c2ccc(C3CNC(=O)C3)cc2)CC1,0.40429043769836426
NFZOKCOPHDPOAA-UHFFFAOYSA-N,CCOc1ccc(-n2c(SCC(=O)Nc3ccc(OC)cc3OC)nc3c(c2=O)SCC3)cc1,0.5537128448486328
GFJCSGQSLYDWTR-UHFFFAOYSA-N,COc1ccc(C)cc1S(=O)(=O)N1CCN(C(=O)c2ncoc2-c2cccc(C)c2)CC1,0.4727722704410553
NPLMDAHZTABXQO-UHFFFAOYSA-N,COCCn1c(N)c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc21,0.36262375116348267
BFNYDDPQMKYKKJ-YFKPBYRVSA-N,CCOC(=O)[C@H](C)NC(C)=O,0.0833333358168602
VJWZPFRDVGCOOZ-UHFFFAOYSA-N,O=C(O)c1cc(=O)[nH]c2c1CCC2,0.09405940771102905
ILKDWZKZLIHMFM-UHFFFAOYSA-N,CC(C)(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,0.434488445520401
GNOTUAWMHPDIBN-WEXWRLDCSA-N,CS(=O)(=O)O.O=C(NC[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3)C(=O)N1CCNCC1,0.2632838189601898
OKCFMHBLEHJWHD-UHFFFAOYSA-N,CCOc1ccccc1C1CC(=O)Nc2cc(C)c(C)cc21,0.4975247383117676
XJEXHFHSAMIEJG-UHFFFAOYSA-N,O=C(c1ccc(Cl)c(S(=O)(=O)N2CCc3ccccc3C2)c1)N1CCN(c2ccccc2)CC1,0.6421499252319336
FGNTZMWOEYXGLV-UHFFFAOYSA-N,Brc1ccc(COc2ncnc3[nH]cnc23)cc1,0.3762376308441162
VLTDHUGFPUWSEE-UHFFFAOYSA-N,COC(=O)C1CCN(CC(=O)Nc2cc(C)c3c(=O)oc4ccccc4c3n2)CC1,0.3528052866458893
BCZAVYVHCOLHTM-UHFFFAOYSA-N,COc1ccc(C)cc1S(=O)(=O)n1cnc2ccccc21,0.6646628975868225
VYLKLJZMIJRQBL-UHFFFAOYSA-N,O=C(NCc1ccc(F)cc1)OCCCc1c[nH]cn1,0.5090758800506592
WIHTVZXBANYSJS-UHFFFAOYSA-N,CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1,0.30981847643852234
GJQZOUJNYQMXIN-UHFFFAOYSA-N,CNC(=S)N(Cc1ccc(OC)cc1)C1CC(=O)N(c2ccc(OC)cc2)C1=O,0.5304455161094666
HWTZEFZZYJYWAH-UHFFFAOYSA-N,O=C(NO)C(c1ccccc1)c1c(-c2cccc3ccccc23)[nH]c2ccccc12,0.4900990128517151
OHSYNASUNTWEJQ-UHFFFAOYSA-N,COc1ccc(OC)c(NC(=O)c2ccc(-c3nc(CSc4ccccc4)c(C)o3)cc2)c1,0.42574256658554077
XYKAFLOPHZEIMS-UHFFFAOYSA-N,Fc1cncc(-c2nc3cc(F)c(Cl)cc3n2C2CC2)c1,0.6303630471229553
DPVVEVXZYYKSOL-UHFFFAOYSA-N,OC(CN1c2cccc(-c3cccc(OC(F)(F)F)c3)c2CCC1c1ccc(OC(F)(F)C(F)F)cc1)C(F)(F)F,0.6047855019569397
NXEVMWHFSSQBGY-UHFFFAOYSA-N,Nc1ncnc2c1sc1cc(-c3cccc(NC(=O)N4CCCC4)c3)ccc12,0.44059404730796814
VZNCWYDRVUCASS-SFHVURJKSA-N,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](CO)c4ccccc4)ncc23)ccn1,0.3564356565475464
NFMHMVXBZASJAQ-UHFFFAOYSA-N,COc1cc(C(C)=O)ccc1OCCCN1CCC(C(O)(c2ccccc2)C2CCCCC2)CC1.Cl,0.603960394859314
UXCIDQWZTDUWCG-UHFFFAOYSA-N,CC(C)N1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,0.2408062219619751
VIUIHCNTOLSYJT-UHFFFAOYSA-N,O=C1NCC(c2ccccc2)C12CCN(C1CCCCC1c1ccc(F)cc1)CC2,0.9405940771102905
OKJAQAXBTWOCKM-UHFFFAOYSA-N,O=c1c2c(oc(O)c1C(c1cccc(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c1)C1CC1)CCCCCC2,0.655940592288971
KBXNHBUWZZOSDM-UHFFFAOYSA-N,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCCC3)c1cc([N+](=O)[O-])ccc1F,0.44884487986564636
UBOOSSZYGIMOKF-UHFFFAOYSA-N,CS(=O)(=O)N1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,0.28217822313308716
CHCPPNZISMLBDN-UHFFFAOYSA-N,Cc1ccnc(-c2nc3cnccc3c(N3CC(C)(C)c4ncc(N5CCOCC5)cc43)c2C)c1,0.37458744645118713
DFJCIWVIVSIGPJ-UHFFFAOYSA-N,CCc1c(C)sc(NC(=O)c2ccccc2)c1C(=O)OC,0.32962045073509216
UCKMAYAEGOOXBZ-UHFFFAOYSA-N,Cc1nc2ccccc2cc1OCc1ccc(F)cc1,0.7539191246032715
KGAKDPHZVCFPJM-UHFFFAOYSA-N,Cc1ccc(NC(=O)NNC(=O)c2cc3ccccc3cc2O)c(C)c1,0.2871287167072296
NLIMSVDJUDMWHZ-BJLQDIEVSA-N,CC(=O)N1C[C@@H](c2ccsc2)[C@@H]2CN(Cc3ccccc3Cl)CC[C@@H]21,0.4975247383117676
HRIRPABJGUUAAP-UHFFFAOYSA-N,CCOC(=O)c1c(-c2ccc(OC)cc2)oc2ccc(OCc3ccccc3C)cc12,0.6181635856628418
QQNBNRKLJSPBKX-UHFFFAOYSA-N,Cn1cnnc1C(O)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,0.5250275135040283
JGUNVLAWEAPEAA-UHFFFAOYSA-N,Cc1ccc(OS(N)(=O)=O)cc1,0.17326731979846954
JBFGWMOZDAJXAU-UHFFFAOYSA-N,Cn1c(SC2CCCCC2=O)nnc1-c1ccccc1F,0.5198019742965698
GQTJSAKJPXYNHI-UHFFFAOYSA-N,CCc1ccc2oc(=O)cc(CN(C)Cc3ccccc3)c2c1,0.7161716222763062
IGKXIXVYXAOSAC-UHFFFAOYSA-N,O=C(Nc1ccc(C2CCNCC2)cc1)c1ccc(Cl)cc1,0.5346534848213196
KFCJIZORNFTGBV-UHFFFAOYSA-N,O=c1oc2ccccc2c2c1SC(C(F)(F)F)C2,0.3097359836101532
BCCBBFDXEPUOFF-SZPZYZBQSA-N,Cc1cc(C)c2oc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1,0.5099009871482849
DNHZIQUHIDDATB-UHFFFAOYSA-N,Cc1cc(OCc2nc(-c3ccc(OC(C)C)nc3)c(-c3ccc(OC(F)(F)F)cc3)o2)ccc1OCC(=O)O,0.47029703855514526
YJMCLZCSFUBDQP-UHFFFAOYSA-N,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc([N+](=O)[O-])s1,0.3396039605140686
DOOYVVYEJQFZSU-CALDQEJYSA-A,CC(=O)N[C@H]1[C@H](O[C@@H]([C@H](O[C@@H]2O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]2O)[C@@H](O)CO)[C@H](O)C(=O)[O-])O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]1O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O[C@@H]2O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O[C@@H]4O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]5O[C@H](C(=O)[O-])[C@@H](O[C@@H]6O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]7O[C@H](C(=O)[O-])[C@@H](O[C@@H]8O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]9O[C@H](C(=O)[O-])[C@@H](O[C@@H]%10O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]%11O[C@H](C(=O)[O-])[C@@H](O[C@@H]%12O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]%13O[C@H](C(=O)[O-])[C@@H](O[C@@H]%14O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]%15O[C@H](C(=O)[O-])[C@@H](O[C@@H]%16O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]%17OC(C(=O)O)=C[C@H](O[C@@H]%18O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]%18O)[C@H]%17O)[C@H]%16NC(C)=O)[C@H](O[C@@H]%16O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]%16O)[C@H]%15O)[C@H]%14NC(C)=O)[C@H](O[C@@H]%14O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]%14O)[C@H]%13O)[C@H]%12NC(C)=O)[C@H](O[C@@H]%12O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]%12O)[C@H]%11O)[C@H]%10NC(C)=O)[C@H](O[C@@H]%10O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]%10O)[C@H]9O)[C@H]8NC(C)=O)[C@H](O[C@@H]8O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]8O)[C@H]7O)[C@H]6NC(C)=O)[C@H](O[C@@H]6O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]6O)[C@H]5O)[C@H]4NC(C)=O)[C@H](O[C@@H]4O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]4O)[C@H]3O)[C@H]2NC(C)=O)[C@H](O[C@@H]2O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]2O)[C@H]1O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],0.3217821717262268
XIDHNMBDXJJOCG-SNVBAGLBSA-N,CC(C)N(C)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1F,0.23019802570343018
YGDYDGDROSOSDT-UHFFFAOYSA-N,CCCCc1nc2ccn(Cc3ccc(C(=O)O)cc3)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.5891088843345642
CUDNDLOSFNIVSP-UHFFFAOYSA-N,COc1cccc(CSc2nc3ccccc3c3nc(CCn4c(C)nc5ccccc54)nn23)c1,0.6886138319969177
SREAMDWXJDJVAN-UHFFFAOYSA-N,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCNC(=O)C5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.5598185062408447
UTDKYCKNIKXHGW-UHFFFAOYSA-N,O=C(NCCCCn1ccnc1)NCC1(c2ccccc2)CC1,0.5405715703964233
WHXRRRKHSVIMTA-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC(=O)C[N+](C)(C)CCCO.[Br-],0.3840169608592987
JXSFHRATUOVPCZ-UHFFFAOYSA-N,O=C(CC1CCCCC1)Nc1cccc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)c1,0.5924092531204224
CEWFYUOIDMFKFN-UHFFFAOYSA-N,C=CCN1CC(c2nc3ccccc3n2Cc2cccc3ccccc23)CC1=O,0.8490098714828491
RPHQQQUBGVAYGH-UHFFFAOYSA-N,CC(N)C(=O)c1ccco1,0.08952145278453827
FYDJBMXQJDAQQD-UHFFFAOYSA-N,Cc1nn(-c2ccccc2)c(C)c1C(=O)NNC(=O)C(F)(F)F,0.21303629875183105
RDIZFHYTFVBBCX-UHFFFAOYSA-N,CCn1cc(-c2ccnc3[nH]c(CNCCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,0.5742574334144592
WNDKKMPYAWKWKR-UHFFFAOYSA-N,Cc1nn(C)c(C(=O)NC(C)CN2CCOCC2)c1Br,0.31881189346313477
WPTYOJVFRZMDBQ-NKFKGCMQSA-N,COc1ccc(C(=O)/C(Cc2ccc(OC)c(F)c2)=C(\C(=O)O)c2ccc3nsnc3c2)cc1,0.37871286273002625
PTDLDMXOZGCGOC-UHFFFAOYSA-N,CCOc1ncccc1C(=O)Nc1ncc(C)s1,0.17986798286437988
TUWBNXLXLIDTMV-VZNYXHRGSA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc(-c2ccc(NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)OC)C(C)(C)C)cc2)cc1)C(C)(C)C,0.42574256658554077
BMEHDVOBZOEISJ-PIGZYNQJSA-N,[C-]#[N+]c1ccc(N[C@@H](c2nnc(-c3cccc(O)c3)o2)[C@@H](C)O)c(C)c1Cl,0.2673267424106598
QYLZFFVSZPHIMA-UHFFFAOYSA-N,CN1CCN(c2cccc(Nc3ncc4c(=O)c(C(N)=O)cn(-c5ccc6c(c5)CCC6)c4n3)c2)CC1,0.5017326474189758
JYBWWPZSBZAWOW-UHFFFAOYSA-N,Cc1ccc(NC(=O)C(NC2CCCC2)c2ccccc2)cc1Cl,0.5495049357414246
FUMCKRUUMLCKOY-UHFFFAOYSA-N,CS(=O)(=O)N(CC(=O)NCc1ccc2c(c1)OCO2)c1ccccc1,0.5746699571609497
GKQXPTHQTXCXEV-UHFFFAOYSA-N,SCc1ccc(Cl)cc1,0.3706035017967224
CTVHFEWYCVIRFB-TWGQIWQCSA-N,COc1ccc(/C=C2\SC(=O)N=C2N)cc1,0.16336633265018463
REUQLOXIHQTSBK-CAOOACKPSA-N,NC(=O)c1ccc(/N=C/c2cc([N+](=O)[O-])ccc2Cl)cc1,0.45915842056274414
HQRXUHNDNXQYCV-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1C(=O)O)c1ccc(-c2ccccc2)cc1,0.2326732724905014
BFDDTHIVJSUWSS-UHFFFAOYSA-N,Cn1nc(C(F)(F)F)c(-c2cccc(C(F)(F)F)c2)c1NC(=O)c1ccco1,0.3851485252380371
GGJXJFPROZQMRY-BMRADRMJSA-N,CC1=Nc2nnnn2C(c2cccnc2)/C1=C(\O)OCc1ccccc1,0.27227723598480225
SXJUUBNAKFAGIA-UHFFFAOYSA-N,CC(c1nccs1)c1ccc(O)cc1O,0.18151815235614777
GFLSKNPRHIWYPP-UHFFFAOYSA-N,COc1cccc(OC)c1C1CCCCC(=O)N1Cc1cccc(-c2nccs2)c1,0.7244224548339844
UTFQXBYKOKPXKI-UHFFFAOYSA-N,CCNC(=O)NC(=O)C(C)Sc1nc2ccccc2n1CC(C)C,0.2957920730113983
XBUXXJUEBFDQHD-SFTDATJTSA-N,O=C(O)c1ccc([C@@H]2C[C@H]2c2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2Cl)cc1,0.5538366436958313
PYPPBQDAASRFLW-DHZHZOJOSA-N,Cc1nn(Cc2ccc(NC(=O)/C=C/c3ccccc3)cc2F)c(C)c1CC(=O)O,0.26237624883651733
GOLIETRHWCWQDD-UHFFFAOYSA-N,Cc1ccc(NC(=O)CN(C)C(=O)COC(=O)c2oc3ccccc3c2C)cc1,0.41584157943725586
MMNFBJNBZHRKDN-UHFFFAOYSA-N,CCCCOC(=O)c1ccc(Nc2nc3ccc(C(=O)c4ccccc4)cc3n3cnnc23)cc1,0.4826732575893402
ITQXBEKUNKTIIO-UHFFFAOYSA-N,CC(=O)Oc1cc(N2C(=O)C=CC2=O)ccc1C(=O)O,0.09405940771102905
FLFRKNLPWITPOU-HKBQPEDESA-N,CN(C[C@H](O)c1cccc(OCc2ccc3ccccc3n2)c1)C(=O)N(c1ccccc1)c1ccccc1,0.5709571242332458
RMTKJFYGWJJRGX-UHFFFAOYSA-N,Cc1ccc(CNC(=O)CCS(=O)(=O)c2cc3c(cc2C)NC(=O)CO3)cc1,0.4641089141368866
XJEAVZYSXGRNQI-JWERODGISA-N,CC(Cc1ccc(CNC(=O)c2cccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)c2)cc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,0.551980197429657
PNRDAVMZHHAPMX-UHFFFAOYSA-N,c1ccc(Cn2nnnc2C(c2ccc(-n3cccn3)cc2)N2CCCN(C3CCC3)CC2)cc1,0.6551154851913452
DKUMEVDCJXCHDY-UHFFFAOYSA-N,COc1ccc(CCNC(=O)COC(=O)c2cccs2)cc1,0.5408415794372559
BIAJYSDBKZXMRM-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NN=c2nc[nH]c3sccc23)cc1,0.47648516297340393
OTXRVPQAZZPSSR-UHFFFAOYSA-N,NC(=O)c1nc(-c2ccncc2)sc1NC(=O)c1cc[nH]n1,0.10643564164638519
CFOAWEGRMUFFPB-UHFFFAOYSA-N,O=C1CCCC2(CCN(c3nc4ccc(Cl)cc4o3)CC2)N1Cc1cccc2[nH]ccc12,0.5894389152526855
FTJWMKLYRIRWMN-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(-n2cc(-c3ccc(Cl)cc3)c3c(Nc4ccc(Cl)cc4)ncnc32)cc1,0.7400990128517151
MUAXWDHYFWDBJL-UHFFFAOYSA-N,O=C1c2ccccc2C(O)(c2ccc3nc(Nc4ccccn4)[nH]c3c2)N1c1cccc(Cl)c1F,0.528052806854248
VABNPHZNFZWLRX-UHFFFAOYSA-N,O=C(NCCc1ccccc1)c1cc(Cn2cnc3ccccc32)on1,0.5635313391685486
WGLMAMJECPWGGC-UHFFFAOYSA-N,CCn1c(C2CCN(C(=O)COCC(F)(F)C(F)F)CC2)n[nH]c1=O,0.3217821717262268
KSIJSTBYTYFTNJ-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc3nc(N4CCCC4)sc3c2)cc1[N+](=O)[O-],0.47029703855514526
GHROVGBMQSTUEC-JRRPXCMVSA-N,CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)CNC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)Nc1ccc(COC(=O)O[C@@H](C(=O)O[C@H]2C[C@@]3(O)[C@@H](OC(=O)c4ccccc4)[C@@H]4[C@]5(OC(C)=O)CO[C@@H]5C[C@H](O)[C@@]4(C)C(=O)[C@H](O)C(=C2C)C3(C)C)[C@@H](NC(=O)OC(C)(C)C)c2ccccc2)cc1,0.5536303520202637
AKWGKFBTIIDLCH-GFCCVEGCSA-N,COCCOC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,0.2772277295589447
VNBOMQWABBZKEZ-UHFFFAOYSA-N,O=c1[nH]c(S)nc2c1sc(=S)n2-c1ccccc1,0.30816832184791565
QJWQYVJVCXMTJP-UHFFFAOYSA-N,c1cc(N2CCOCC2)ccn1,0.22235973179340363
CHLHSHNLERJUFP-UHFFFAOYSA-N,COc1cccc(NC(=O)CSc2nc(=O)cc(N)[nH]2)c1,0.3316831588745117
OXHSVDPCENOVDV-UHFFFAOYSA-N,CC1Cc2cc(S(=O)(=O)N3CCC(C(N)=O)CC3)ccc2N1C(=O)C1CC1,0.2141089141368866
PBJCYMBHVGSSDO-UHFFFAOYSA-N,Cc1cc(Nc2ccc(F)cc2Cl)n2ncnc2n1,0.4026402533054352
IDLJFNOCKSGJES-MDWZMJQESA-N,N#C/C(=C\c1c[nH]c2ccccc12)c1cccnc1,0.4645214378833771
ZPRKWWRJZRMULN-HNNXBMFYSA-N,CC(=O)N1CC[C@H](n2c(C)nc3ccc(-c4ccncc4)nc32)C1,0.4168316721916199
ZWVRASCQFFHLIN-UHFFFAOYSA-N,Cc1nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn2c1-c1ccc(F)c(CO)c1,0.5990098714828491
QJHMJRKGSKEGSU-WPWMEQJKSA-N,CC(=O)Nc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)N/N=C/c2ccc(C(=O)O)cc2)cc1,0.3861386179924011
QLFQBMDXKHYFGU-UHFFFAOYSA-N,CC(C)=Cc1cc(-c2cnn(C(CO)CO)c2)c2c(c1)C(O)(C(F)(F)F)c1ccccc1-2,0.3861386179924011
NHIVXANMOMOPQC-IKOFQBKESA-N,CCC(CN1CC[C@@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C1)N1CCN(C(=O)c2ccccc2)CC1,0.09570956975221634
QWJTXMYNNGWLQK-UHFFFAOYSA-N,O=S(=O)(c1ccc(F)cc1)N1CCCCC1c1cccnc1,0.6497524976730347
WYONQEKTSMEJPL-UHFFFAOYSA-N,Nc1ncnc(N2CCN(C(CN3CCC3)c3ccc(F)cc3Cl)CC2)c1-c1cn[nH]c1,0.42574256658554077
WXHHNROKLOXZLJ-UHFFFAOYSA-N,Cc1nnsc1C(=O)Nc1nnc(COc2ccccc2)o1,0.2237623780965805
HVUPQILWJSHBRJ-UHFFFAOYSA-N,COCCCN(C)Cc1ccc2c(c1)OCO2,0.6905940771102905
JZVUAWGNWBCWQD-UHFFFAOYSA-N,COc1ccc(C2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC(C)C)C3c2ccc(F)cc2)cc1,0.4457920789718628
CUYDXPRHXMAKMH-UHFFFAOYSA-N,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCN1CCOCC1,0.594059407711029
BIAWUOWXCKMKAK-BUHFOSPRSA-N,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)S(=O)(=O)/C=C/c1ccccc1,0.29372936487197876
ZEXMADZDTRAFFL-UHFFFAOYSA-N,COc1ccc(C(=O)COC(=O)c2ccc(O)cc2)cc1,0.43118810653686523
NBBVWOUKQASSBS-NLFYJDKNSA-N,COC1=C(S[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)C(=O)c2c(O)c(C)c(C)c(O)c2C1=O,0.12417491525411606
QZWCOWSNHGLTJD-SXGWCWSVSA-N,O=c1nc(/N=C\N2CCCC2)ccn1C1CC(F)C(CO)O1,0.27392739057540894
JHTQMCZQGCQEIJ-UHFFFAOYSA-N,O=C(Nc1ccccn1)C1(n2cnnn2)CCCCC1,0.2904290556907654
HZASRDBGACKKPC-UHFFFAOYSA-N,CCN(CC(=O)Nc1ccccc1OC)CC(=O)Nc1c(Cl)ccc(C)c1Cl,0.5396039485931396
CFLVXSRETZWIJZ-UHFFFAOYSA-N,Cc1cc(-c2nc3ncccc3o2)ccc1NC(=O)c1ccc(Cl)cc1,0.30693069100379944
ARFWMLHGXYAFDZ-UHFFFAOYSA-N,CC(C)N1CCN(C(=O)c2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)CC1,0.5354785323143005
FEGLFVRECWOKJL-UHFFFAOYSA-N,CCOc1ccc(CCNC(=O)Cc2ccc(NC(=O)C3=C(C)OCCS3)cc2)cc1,0.5792078971862793
WMOHBKWSVHOJQV-UHFFFAOYSA-N,COc1ccc(-n2c(=S)[nH]c3cc(C(=O)NCCCN4CCCC4=O)ccc3c2=O)cc1,0.4587458670139313
JUPDSHZKJASQPD-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCC(c2c(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)cnn2-c2ccc(F)cc2F)CC1,0.5156765580177307
LVOXAJYEGVDSQA-UHFFFAOYSA-N,O=C1C=CC2(Oc3cccc4cccc(c34)O2)c2cccc(O)c21,0.4900990128517151
YBSZXIUKDXSGSC-UHFFFAOYSA-N,Cc1cc(C)[n+]2nc(C)n(C)c2n1,0.32517680525779724
XBWOPCRTPIMXSA-UKFGXMPHSA-N,CCN(CC)CCCNc1[nH]cc(C)c2nc3ccncc3c1-2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,0.24752475321292877
WRRZWDSPRAYBPJ-UHFFFAOYSA-N,COCCCNCCCOc1ccc(Cl)cc1Br,0.6930692791938782
XIHOJUYAGODVFH-VGSWGCGISA-N,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3F)C2)n1C,0.9042904376983643
HPQBNEWIILZGOM-UHFFFAOYSA-N,CN(C)C(=N)c1[nH]nnc1SCc1ccccc1,0.3044554591178894
NRGLKTBQCVQKFX-UHFFFAOYSA-N,Cc1cccc(OCCN2CCC(c3ccnn3CCO)CC2)c1,0.6229373216629028
DWYPPIGSSKJBOL-UHFFFAOYSA-N,O=C1C(Cc2c[nH]c3ccccc23)NC(=S)N1Cc1ccccc1,0.7805280685424805
XZAVUMMLYOPMOP-UHFFFAOYSA-N,O=C1COc2c(cccc2C(=O)N2CCCC(n3cccn3)C2)N1,0.3366336524486542
GSJRIJNVASEMGE-FQEVSTJZSA-N,COc1cc(-c2nc3n(n2)CCO[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,0.76303631067276
LDLXEOQIDWEIGF-UHFFFAOYSA-N,Cc1cnc(C(CC(=O)O)c2cc(Cl)cc(-c3cccnc3)c2)s1,0.18316832184791565
